                                              name   nodes avg_len min_len max_len avg_deg min_deg max_deg path_num path_total_len
                         topology-zoo/Forthnet.gml      62    4.28       2       8    2.00       1      21     3111          13627
                           topology-zoo/Latnet.gml      69    4.96       2      13    2.14       1      30     2935          14459
                         topology-zoo/Columbus.gml      70    8.24       2      19    2.43       1       5     1529          14606
                          topology-zoo/AsnetAm.gml      65    4.78       2       9    2.37       1      18     2930          14611
                   topology-zoo/VtlWavenet2008.gml      88   13.90       2      32    2.09       2       4      763          14635
                        topology-zoo/Internode.gml      66    4.60       2       7    2.33       1      12     3174          15317
                               topology-zoo/Tw.gml      76    4.17       0       9    3.03       0      12     2959          15319
                     topology-zoo/Intellifiber.gml      73    7.33       2      16    2.60       1       7     1901          15365
                      topology-zoo/Uninett2010.gml      74    5.58       2      10    2.73       1       8     2601          16321
                            topology-zoo/Esnet.gml      68    5.32       2      10    2.32       1      12     2984          16744
                   topology-zoo/VtlWavenet2011.gml      92   14.07       2      32    2.09       1       4      886          16915
                          topology-zoo/Telcove.gml      73    4.24       0       8    1.92       0      22     3710          17308
                           topology-zoo/Switch.gml      74    7.09       2      14    2.49       1       9     2665          20636
                          topology-zoo/Ulaknet.gml      82    3.44       2       5    2.00       1      58     6075          21142
                            topology-zoo/Sinet.gml      74    4.93       2       8    2.05       1      17     4453          22551
                        topology-zoo/RedBestel.gml      84   11.59       2      29    2.21       1       6     1788          23865
                         topology-zoo/Oteglobe.gml      93    5.99       0      15    2.22       0       7     2887          23941
                          topology-zoo/Syringa.gml      74   12.95       2      32    2.00       1       8     1750          24215
